type,artist,title,url,current_price,original_price,release_date
"track","Ian Pooley pres. Bluelite","Enlite","https://pooledmusic.bandcamp.com/track/enlite","","",""
"track","Sponge Bath","Golden Light (club mix)","https://tonelog.bandcamp.com/track/golden-light-club-mix","","",""
"track","XV Kilist","Kilopard","https://spiraltrax.bandcamp.com/track/kilopard","","",""
"track","XV Kilist","Spaziergang","https://spiraltrax.bandcamp.com/track/spaziergang","","",""
"album","XV Kilist","","https://spiraltrax.bandcamp.com/album/xv-kilist-alfa-aroma","","",""
"track","Trexeter","El Peluche","https://rutamp3.bandcamp.com/track/el-peluche","","",""
"track","Babe Roots","Sufferation Time (babe roots rmx)","https://baberoots.bandcamp.com/track/sufferation-time-babe-roots-rmx","","",""
"track","Scuba","Speak","https://scubaofficial.bandcamp.com/track/speak","","",""
"track","Toura, MIDRIB","Bufo bufo","https://sublock140.bandcamp.com/track/bufo-bufo","","",""
"track","Jump Source","Empathy Dub 1","https://jumpsource.bandcamp.com/track/empathy-dub-1","","",""
"track","Shai FM","Stranger To My Heart","https://rutamp3.bandcamp.com/track/stranger-to-my-heart","","",""
"track","Noise Casino","Toma","https://rutamp3.bandcamp.com/track/toma","","",""
"track","Louie Vega","Feel So Right feat. Honey Dijon	DJ Deep Remix","https://louievega.bandcamp.com/track/feel-so-right-feat-honey-dijon-dj-deep-remix","","",""
"track","Eden Burns","ON&ON (ft Nathan Haines) (Bullet Train Mix)","https://edenburns.bandcamp.com/track/on-on-ft-nathan-haines-bullet-train-mix","","",""
"track","Micronica Records","Vern - Identity","https://micronica.bandcamp.com/track/vern-identity","","",""
"track","Henriku, Alexander Skancke","New York Popcorn","https://alexanderskancke.bandcamp.com/track/new-york-popcorn","","",""
"track","Ntogn","Root 7 (Hidolas Remix)","https://aedirecords.bandcamp.com/track/root-7-hidolas-remix","","",""
"track","Janeret","Gap","https://hawscardiff.bandcamp.com/track/gap","","",""
"track","96 Back","Venetian Blinds","https://96back1.bandcamp.com/track/venetian-blinds","","",""
"track","Pugilist","Solaris","https://artikalmusic.bandcamp.com/track/solaris","","",""
"track","Woozy","Jossy Mitsu - Arena","https://woozydublin.bandcamp.com/track/jossy-mitsu-arena","","",""
"track","Bluetrain","Cherry Dub","https://lempuyang.bandcamp.com/track/cherry-dub","","",""
"track","V/A","Sepehr - Roll The Dice (Beatrice M.’s Dubble Six Remix)","https://specrecords.bandcamp.com/track/sepehr-roll-the-dice-beatrice-m-s-dubble-six-remix","","",""
"track","amotik","Amotik - Chauhattar (feat. Tina Ramamurthy)","https://amotik.bandcamp.com/track/amotik-chauhattar-feat-tina-ramamurthy","","",""
"track","Impérieux","Cawuso","https://imprieux.bandcamp.com/track/cawuso","","",""
"track","Steve O'Sullivan","We Got Dis","https://steveosullivan-mosaicrecords.bandcamp.com/track/we-got-dis","","",""
"track","Varuna","Uvez Echos","https://vysyon.bandcamp.com/track/uvez-echos","","",""
"album","caterina barbieri","","https://caterinabarbieri.bandcamp.com/album/fantas-variations","","",""
"track","Saeed Younan, Krypz","I Love The Bass (Saeed Younan) New Digital Master","https://saeedyounan.bandcamp.com/track/i-love-the-bass-saeed-younan-new-digital-master","","",""
"track","Real Interactions","Hannd - Plant Sculpture","https://realinteractions.bandcamp.com/track/hannd-plant-sculpture","","",""
"track","Axon Growth Factor","Minnippi Dub","https://thespacebetweenus.bandcamp.com/track/minnippi-dub","","",""
"track","Echo B","Creeper","https://thespacebetweenus.bandcamp.com/track/creeper","","",""
"track","Pistaccio","Turnout","https://thespacebetweenus.bandcamp.com/track/turnout","","",""
"track","Elfenberg","Zion 3000","https://elfenberg.bandcamp.com/track/zion-3000","","",""
"track","Auguste Safar & Raphael Graham","Za Ria (Original Mix)","https://366days.bandcamp.com/track/za-ria-original-mix","","",""
"track","David Duriez","Once","https://davidduriez.bandcamp.com/track/once","","",""
"track","Rhythm Cult","Brutal (Deadbeat Remix)","https://lastnightonearth.bandcamp.com/track/brutal-deadbeat-remix","","",""
"track","Faulter","Obstinacy","https://controlfreakrecordings.bandcamp.com/track/obstinacy","","",""
"track","Faulter","Perspectives","https://controlfreakrecordings.bandcamp.com/track/perspectives","","",""
"track","Ladaeg","Ladaeg - Taiga Wind (Original Mix) [LPR030]","https://loopainarecords.bandcamp.com/track/ladaeg-taiga-wind-original-mix-lpr030","","",""
"track","Inland Knights","Trapped","https://drop-music.bandcamp.com/track/trapped-4","","",""
"track","Z.I.P.P.O","Inconstant Universe","https://zippomusicofficial.bandcamp.com/track/inconstant-universe","","",""
"track","Mateo Murphy","First Impressions A2","https://iturnemmusic.bandcamp.com/track/first-impressions-a2","","",""
"track","Juri Heidemann","Track 5","https://dolly-records.bandcamp.com/track/track-5","","",""
"track","Braga Circuit","Filter Feed (Leod Remix)","https://airmilesrec.bandcamp.com/track/filter-feed-leod-remix","","",""
"track","DAMNC","Hah, It's Crazy!","https://etalagerecords.bandcamp.com/track/hah-its-crazy","","",""
"track","Skinner","Foreign Identity","https://39rec.bandcamp.com/track/foreign-identity","","",""
"track","Zero Tolerance Recordings","Deep Funk Project - Subritual (Deep Funk Dirty Dub)","https://zerotolerancerecordings.bandcamp.com/track/deep-funk-project-subritual-deep-funk-dirty-dub","","",""
"album","Zero Tolerance Recordings","","https://zerotolerancerecordings.bandcamp.com/album/a-s-a-p-save-the-trees","","",""
"track","psycho thrill recordings","Techo'","https://psychothrillcologne.bandcamp.com/track/techo","","",""
"track","Dubrunner","Nemesis","https://dubrunner.bandcamp.com/track/nemesis","","",""
"track","Dubrunner","Night Shift","https://dubrunner.bandcamp.com/track/night-shift","","",""
"track","Dubrunner","Fallen Tree","https://dubrunner.bandcamp.com/track/fallen-tree","","",""
"track","Solitario","Solitario - Run","https://ketrobinsonrecords.bandcamp.com/track/solitario-run","","",""
"track","Ø [Phase]","At First Light","https://phase-modwerks.bandcamp.com/track/at-first-light","","",""
"track","Sanpé","This One","https://39rec.bandcamp.com/track/this-one","","",""
"track","Iti","Who We Are","https://pocketmoth.bandcamp.com/track/who-we-are","","",""
"track","Conntex, Kabay, Mara Menace, Avant.OCS, ASEC, Thimo Konings, Tapefeed, Machine Movement","Conntex - Sudden Surge","https://oecus.bandcamp.com/track/conntex-sudden-surge","","",""
"track","Casual Treatment","Illuminé","https://mord.bandcamp.com/track/illumin-2","","",""
"track","Casual Treatment","Failure Analysis","https://mord.bandcamp.com/track/failure-analysis-2","","",""
"track","Casual Treatment","While My Guitar","https://mord.bandcamp.com/track/while-my-guitar-2","","",""
"track","Casual Treatment","Sins & Secrets","https://mord.bandcamp.com/track/sins-secrets-2","","",""
"track","Casual Treatment","Passage Dans La Salle du Temps","https://mord.bandcamp.com/track/passage-dans-la-salle-du-temps-2","","",""
"track","P.H.A.Z.E.R.","City Lights","https://mord.bandcamp.com/track/city-lights","","",""
"track","Kerrie","Hidden Agenda","https://mord.bandcamp.com/track/hidden-agenda","","",""
"track","Time Traveler","Astaroth 4","https://mord.bandcamp.com/track/astaroth-4","","",""
"track","Endlec","Hunter In The Shadows","https://mord.bandcamp.com/track/hunter-in-the-shadows","","",""
"track","Endlec","Time Splitter","https://mord.bandcamp.com/track/time-splitter","","",""
"track","The Advent","Clap Trap","https://mord.bandcamp.com/track/clap-trap","","",""
"track","Metapattern","Artificial Awareness","https://mord.bandcamp.com/track/artificial-awareness-2","","",""
"track","Casual Treatment","Tactical Studies","https://mord.bandcamp.com/track/tactical-studies","","",""
"track","Quelza","Ellipsis","https://mord.bandcamp.com/track/ellipsis","","",""
"track","Quelza","Les Lucioles Jaunes","https://mord.bandcamp.com/track/les-lucioles-jaunes","","",""
"track","Quelza","And Suddenly , I Was Reborn","https://mord.bandcamp.com/track/and-suddenly-i-was-reborn","","",""
"track","Rebecca Delle Piane","Close Enough [digi only]","https://mord.bandcamp.com/track/close-enough-digi-only","","",""
"track","Roll Dann","Intelligent Bears","https://mord.bandcamp.com/track/intelligent-bears","","",""
"track","Quelza","Orbe","https://mord.bandcamp.com/track/orbe","","",""
"track","Lewis Fautzi","Complete Cycle","https://mord.bandcamp.com/track/complete-cycle","","",""
"track","Hiroaki Iizuka","Constant Wave","https://mord.bandcamp.com/track/constant-wave","","",""
"track","Kangding Ray","Driftwood","https://mord.bandcamp.com/track/driftwood","","",""
"track","Dimi Angélis","Outer Being","https://mord.bandcamp.com/track/outer-being","","",""
"track","Takaaki Itoh","Anagrammer","https://mord.bandcamp.com/track/anagrammer","","",""
"track","Endlec","Population Control","https://mord.bandcamp.com/track/population-control","","",""
"track","Endlec","Fearful Symmetry","https://mord.bandcamp.com/track/fearful-symmetry","","",""
"track","Echologist","Expansion","https://mord.bandcamp.com/track/expansion","","",""
"track","Echologist","Penetration","https://mord.bandcamp.com/track/penetration","","",""
"track","Echologist","Inside Dimensions","https://mord.bandcamp.com/track/inside-dimensions","","",""
"track","Lag","Kontrola","https://mord.bandcamp.com/track/kontrola","","",""
"track","Endlec","Darkness Approaches (digi only)","https://mord.bandcamp.com/track/darkness-approaches-digi-only","","",""
"track","UVB","Quiet Life","https://mord.bandcamp.com/track/quiet-life","","",""
"track","Radial","1980","https://mord.bandcamp.com/track/1980","","",""
"track","Radial","Asiel","https://mord.bandcamp.com/track/asiel","","",""
"track","Sciama","Changing Reflections","https://sciama.bandcamp.com/track/changing-reflections","","",""
"track","Albert Chiovenda","Broken Town","https://evodmusic.bandcamp.com/track/broken-town","","",""
"track","Kohra & Midnight Traffic","Kohra & Midnight Traffic - Mazus (Original Mix)","https://charybdisrecords.bandcamp.com/track/kohra-midnight-traffic-mazus-original-mix","","",""
"album","Feral","","https://hypnus.bandcamp.com/album/woodland","","",""
"album","SHFT","","https://murmursrecordings.bandcamp.com/album/cyborg-ep","","",""
"track","Iboga Records","ZEROTONINE - Dark Entries","https://iboga-beatspace.bandcamp.com/track/zerotonine-dark-entries","","",""
"track","Aythar","Glowing Comet","https://aythar.bandcamp.com/track/glowing-comet-3","","",""
"album","Kobayashi Maru","","https://amphibianrecords.bandcamp.com/album/induction-texture","","",""
"track","Marian (BR), BAPP","Like Like (Original Mix)","https://dperecords.bandcamp.com/track/like-like-original-mix","","",""
"track","Luzon","The Baguio Track (Sharam Extended Remix)","https://yoshitoshi.bandcamp.com/track/the-baguio-track-sharam-extended-remix-2","","",""
"track","Fresko","1 p.m. Stutzig","https://nrbk.bandcamp.com/track/1-p-m-stutzig","","",""
"track","Toupaz","Routine","https://controlfreakrecordings.bandcamp.com/track/routine","","",""
"track","Cristofeu","Trip","https://discotecarecords.bandcamp.com/track/trip","","",""
"track","Papa Nugs","Jacky Boy","https://suckerpunchrecordings.bandcamp.com/track/jacky-boy","","",""
"track","Endlec","The Fallen World","https://mord.bandcamp.com/track/the-fallen-world","","",""
"track","shoal","Last Piece","https://shoal.bandcamp.com/track/last-piece","","",""
"track","Ticon","Stinking Thinking","https://mastersofpsytrance.bandcamp.com/track/stinking-thinking","","",""
"track","Arrakis","Aira Force (Main Mix)","https://blackholerecordings.bandcamp.com/track/aira-force-main-mix","","",""
"track","Mad-Tek","Meteor Shower","https://mad-tek.bandcamp.com/track/meteor-shower","","",""
"track","Endlec","Tactical Steps","https://mord.bandcamp.com/track/tactical-steps","","",""
"track","Hitam","Kaelago (Rene Wise Remix)","https://conundrum.bandcamp.com/track/kaelago-rene-wise-remix","","",""
"track","Medicine Drum","Alpha Return","https://medicinedrummemo604.bandcamp.com/track/alpha-return","","",""
"track","Volodymyr Gnatenko","Subra","https://kalaharioystercult.bandcamp.com/track/subra","","",""
"track","Ness","Tycho Station","https://murmursrecordings.bandcamp.com/track/tycho-station","","",""
"track","Von Riu","Gore-Tek","https://proxima9000.bandcamp.com/track/gore-tek","","",""
"track","Audrey Danza","Ich Liebe Dich","https://proxima9000.bandcamp.com/track/ich-liebe-dich","","",""
"track","CX","Plethora","https://cx-axces.bandcamp.com/track/plethora","","",""
"track","Kasper Marott","Tommy Seebach","https://axcesrecordings.bandcamp.com/track/tommy-seebach","","",""
"track","Kasper Marott","Welcome","https://axcesrecordings.bandcamp.com/track/welcome","","",""
"track","Kasper Marott","D2 - Kun for mig","https://axcesrecordings.bandcamp.com/track/d2-kun-for-mig","","",""
"track","Vardae","Kaipo","https://ooda.bandcamp.com/track/kaipo","","",""
"track","Luke Alessi","After Five","https://lukealessi.bandcamp.com/track/after-five","","",""
"track","Riva Starr presents Hyperloop","Resilience","https://rivastarr.bandcamp.com/track/resilience","","",""
"track","Guy Contact","Euphoria Simulator","https://hawscardiff.bandcamp.com/track/euphoria-simulator","","",""
"track","Carré","Faded Form","https://carre-carre.bandcamp.com/track/faded-form","","",""
"track","Formant Value","Funzione II [Notte Infinita Remix]","https://baroquesunburst.bandcamp.com/track/funzione-ii-notte-infinita-remix","","",""
"track","Evigt Mörker","Lossa De Bundna","https://evigtmorker.bandcamp.com/track/lossa-de-bundna","","",""
"album","Mirage Sud","","https://miragesud.bandcamp.com/album/dimensions-variables-vol-1","","",""
"track","Dust In Grooves","A1. LKY - Bitter","https://dustingrooves.bandcamp.com/track/a1-lky-bitter","","",""
"track","Confusion, Ebass","Ebass - Anthem","https://skeleven.bandcamp.com/track/ebass-anthem","","",""
"track","Stefano Greppi","Flash Brothers ‎– Protect The Sense (M.A.S. Collective Remix)","https://stefanogreppi.bandcamp.com/track/flash-brothers-protect-the-sense-m-a-s-collective-remix","","",""
"track","ROTUL","Mysterious Signal","https://rotul.bandcamp.com/track/mysterious-signal","","",""
"track","Berg Audio","Kolter & Traumer - Double Vision","https://bergaudio.bandcamp.com/track/kolter-traumer-double-vision","","",""
"track","Berg Audio","Traumer - 100system","https://bergaudio.bandcamp.com/track/traumer-100system","","",""
"track","Berg Audio","Dan Goul - Currents (Original Mix)","https://bergaudio.bandcamp.com/track/dan-goul-currents-original-mix","","",""
"track","Berg Audio","DJOKO, KOLTER - ACTIVATED","https://bergaudio.bandcamp.com/track/djoko-kolter-activated","","",""
"track","Berg Audio","DJOKO, Kolter - State of Mind","https://bergaudio.bandcamp.com/track/djoko-kolter-state-of-mind","","",""
"track","Berg Audio","Traumer - No Time","https://bergaudio.bandcamp.com/track/traumer-no-time","","",""
"track","Berg Audio","Mihai Popoviciu - Glitter (Original Mix)","https://bergaudio.bandcamp.com/track/mihai-popoviciu-glitter-original-mix","","",""
"track","Berg Audio","DJOKO, Kolter - Asteroids (Original Mix)","https://bergaudio.bandcamp.com/track/djoko-kolter-asteroids-original-mix","","",""
"track","Berg Audio","DJOKO, Kolter - Ikarus (Original Mix)","https://bergaudio.bandcamp.com/track/djoko-kolter-ikarus-original-mix","","",""
"track","Berg Audio","Andre Kronert - Triton (Original Mix)","https://bergaudio.bandcamp.com/track/andre-kronert-triton-original-mix","","",""
"track","Berg Audio","Selidos - Menuman (Original Mix)","https://bergaudio.bandcamp.com/track/selidos-menuman-original-mix","","",""
"track","Berg Audio","Chris Stussy - Betasonix (Original Mix)","https://bergaudio.bandcamp.com/track/chris-stussy-betasonix-original-mix","","",""
"track","Berg Audio","Traumer - Citron (Original Mix)","https://bergaudio.bandcamp.com/track/traumer-citron-original-mix-2","","",""
"track","Berg Audio","Tecture - The Fold (Original Mix)","https://bergaudio.bandcamp.com/track/tecture-the-fold-original-mix","","",""
"track","Berg Audio","Bernat - Public (Original Mix)","https://bergaudio.bandcamp.com/track/bernat-public-original-mix","","",""
"track","Berg Audio","Lola Palmer - Stay (Kolter Remix)","https://bergaudio.bandcamp.com/track/lola-palmer-stay-kolter-remix","","",""
"track","Berg Audio","Lola Palmer - Imagine That (Original Mix)","https://bergaudio.bandcamp.com/track/lola-palmer-imagine-that-original-mix","","",""
"track","Berg Audio","Traumer - Square Up (Original Mix)","https://bergaudio.bandcamp.com/track/traumer-square-up-original-mix","","",""
"track","Berg Audio","Traumer - Strap (Original Mix)","https://bergaudio.bandcamp.com/track/traumer-strap-original-mix","","",""
"track","Berg Audio","Traumer - Listen (Original Mix)","https://bergaudio.bandcamp.com/track/traumer-listen-original-mix","","",""
"track","Berg Audio","Traumer - Baud (Original Mix)","https://bergaudio.bandcamp.com/track/traumer-baud-original-mix","","",""
"album","Ruben Ganev, Sejon","","https://mouldaudio.bandcamp.com/album/ruben-ganev-sejon-temporal-dust","","",""
"track","Nima Gorji","Mosaferat","https://nimagorji.bandcamp.com/track/mosaferat","","",""
"track","Constant Black","Repeat business","https://constantblack.bandcamp.com/track/repeat-business","","",""
"track","Zach Lubin","Futuristic Love Affair","https://thenighttripper1.bandcamp.com/track/futuristic-love-affair","","",""
"track","Deluka","Infrared","https://nosignalrec.bandcamp.com/track/infrared","","",""
"track","Lula","The DJ, The Music & Me (Peace Division Freaky Vocal Mix)","https://hoojchoons.bandcamp.com/track/the-dj-the-music-me-peace-division-freaky-vocal-mix","","",""
"track","DAMNC","Stuck In The Loop","https://damnc.bandcamp.com/track/stuck-in-the-loop","","",""
"track","CCL","Plot Twist","https://cclurl.bandcamp.com/track/plot-twist-2","","",""
"track","Conzi","Drakar (Ambit remix)","https://baitdubstep.bandcamp.com/track/drakar-ambit-remix","","",""
"track","Maude Vôs","Hunnï","https://maudevos.bandcamp.com/track/hunn","","",""
"track","Ehua","Ehua - Jellyfish","https://ehua.bandcamp.com/track/ehua-jellyfish","","",""
"track","rRoxymore","Water Stain","https://rroxymore.bandcamp.com/track/water-stain","","",""
"track","Innersha","Yutori","https://qeone.bandcamp.com/track/yutori","","",""
"track","Various Artists","softi - liquid silver","https://goodnessuk.bandcamp.com/track/softi-liquid-silver","","",""
"track","Beatrice M.","Take a Sip","https://specrecords.bandcamp.com/track/take-a-sip","","",""
"track","Azu Tiwaline","B1 - Reptilian Waves (Kangding Ray Remix)","https://azutiwaline.bandcamp.com/track/b1-reptilian-waves-kangding-ray-remix","","",""
"track","Myako","Spider Monkey","https://nonarec.bandcamp.com/track/spider-monkey","","",""
"track","Laima Adelaide","Air (Kontinum Remix)","https://oslated.bandcamp.com/track/air-kontinum-remix","","",""
"track","Echofaze","Milestones (Yazmin Remix)","https://tnerecords.bandcamp.com/track/milestones-yazmin-remix","","",""
"album","Joe","","https://joemakemusic.bandcamp.com/album/grimelight-rut","","",""
"track","Synatic Idium","Soft Release","https://cogo.bandcamp.com/track/soft-release","","",""
"track","Job de Jong","Zero Gravity","https://talman.bandcamp.com/track/zero-gravity","","",""
"track","Constant Sound","The way","https://constantsound.bandcamp.com/track/the-way","","",""
"track","Various Artists","Labyrinthine - First Light","https://dosisrecords.bandcamp.com/track/labyrinthine-first-light-2","","",""
"track","Solar Alliance","E.A.R.T.H","https://solaralliance.bandcamp.com/track/e-a-r-t-h","","",""
"track","COIDO","Final Reason","https://coido.bandcamp.com/track/final-reason","","",""
"track","Musin","Giulietta","https://yukumusic.bandcamp.com/track/giulietta","","",""
"track","Carl OG","Greetings From Nirvana","https://yukumusic.bandcamp.com/track/greetings-from-nirvana","","",""
"track","Modēm","Cobra (Lucas Sosa (AR) Remix)","https://influencedrecords.bandcamp.com/track/cobra-lucas-sosa-ar-remix","","",""
"track","Lobster & Juan Sanchez","Juan Sanchez - Hybris (Lobster Remix)","https://formatrec.bandcamp.com/track/juan-sanchez-hybris-lobster-remix","","",""
"track","Midimiliz","Interleaved","https://boshkebeatsrecords.bandcamp.com/track/interleaved","","",""
"track","Henry Greenleaf x Delay Grounds","Calpohol","https://yukumusic.bandcamp.com/track/calpohol","","",""
"track","Fibre Optixx","Smile","https://kann.bandcamp.com/track/smile","","",""
"track","smallville records","Dimi Angélis & Jeroen Search - A - Our Live With The Wave","https://smallville-records.bandcamp.com/track/dimi-ang-lis-jeroen-search-a-our-live-with-the-wave","","",""
"track","Buttechno","mc2oh2","https://kalaharioystercult.bandcamp.com/track/mc2oh2","","",""
"track","Merkaba","Visionary","https://zenonrecords.bandcamp.com/track/visionary","","",""
"track","Laroze","Natural Energy","https://laroze.bandcamp.com/track/natural-energy","","",""
"track","Radio Slave","Another Club","https://radioslave.bandcamp.com/track/another-club","","",""
"track","Om Unit","Amber","https://omunit.bandcamp.com/track/amber","","",""
"track","Hyas / Artroniks","Hyas - Soulless","https://baitdubstep.bandcamp.com/track/hyas-soulless","","",""
"track","not even noticed","Delusion","https://notevennoticed.bandcamp.com/track/delusion","","",""
"track","Aqualite","Is This Life? (What Mix)","https://infactedrecordings.bandcamp.com/track/is-this-life-what-mix","","",""
"track","Woozy","No Sir - Dilate","https://woozydublin.bandcamp.com/track/no-sir-dilate","","",""
"track","Maruwa","Need It","https://freeridemillenium.bandcamp.com/track/need-it","","",""
"track","Feenicks","Supercargo","https://feenicks.bandcamp.com/track/supercargo","","",""
"track","Berg Audio","Traumer - Frolic","https://bergaudio.bandcamp.com/track/traumer-frolic-2","","",""
"track","Berg Audio","Dan Goul - Catharsis (Original Mix)","https://bergaudio.bandcamp.com/track/dan-goul-catharsis-original-mix","","",""
"track","Berg Audio","Dan Goul - Heart Rate Expire (Original Mix)","https://bergaudio.bandcamp.com/track/dan-goul-heart-rate-expire-original-mix","","",""
"track","Berg Audio","Dan Goul - Low Tide (Original Mix)","https://bergaudio.bandcamp.com/track/dan-goul-low-tide-original-mix","","",""
"track","Seiichiro Itoyama","Dex","https://counterchange.bandcamp.com/track/dex","","",""
"track","Blue Hour","Atoll","https://arsenikrecords.bandcamp.com/track/atoll","","",""
"track","Chris Cowie","Rainstar","https://chriscowie.bandcamp.com/track/rainstar","","",""
"track","Max Telaer","Max Telaer - Blurry (Original Mix)","https://loveandloops.bandcamp.com/track/max-telaer-blurry-original-mix","","",""
"track","Jay-Leklass","Sustain","https://dbh-music.bandcamp.com/track/sustain","","",""
"track","Christian Smith","Flyer Talk","https://bedrockrecords.bandcamp.com/track/flyer-talk","","",""
"track","Voiski","Blazing Star","https://voiski.bandcamp.com/track/blazing-star","","",""
"track","Lenson","Warehouse Memories","https://clone-records.bandcamp.com/track/warehouse-memories","","",""
"track","Audrey Danza","Flora Formulas","https://proxima9000.bandcamp.com/track/flora-formulas","","",""
"track","Marcal","Steady (Original Mix)","https://uncagemusiclabel.bandcamp.com/track/steady-original-mix","","",""
"track","Erika","Wandering Mountain (Wata Igarashi Ascension Remix)","https://erika.bandcamp.com/track/wandering-mountain-wata-igarashi-ascension-remix","","",""
"track","Observant","Symbolism - Vigere (Midnight Traffic Remix)","https://obsmus.bandcamp.com/track/symbolism-vigere-midnight-traffic-remix","","",""
"track","Cerebral Dub","Swamp Dub 2","https://deserttrax.bandcamp.com/track/swamp-dub-2","","",""
"track","Montezuma","Puxa Vida!","https://hotmeal.bandcamp.com/track/puxa-vida","","",""
"track","Knallkids Marky","Low Rider","https://shitkatapult.bandcamp.com/track/low-rider","","",""
"track","Allies For Everyone","Bunker (Jay Hill’s Dreamy Tech Remix)","https://kidrecordings.bandcamp.com/track/bunker-jay-hill-s-dreamy-tech-remix","","",""
"track","Vlad Caia","Sidepoint","https://amphiarecords.bandcamp.com/track/sidepoint","","",""
"track","John Summit","In Chicago (Extended Mix)","https://defected.bandcamp.com/track/in-chicago-extended-mix","","",""
"track","Plastic Avengers","El Bombata (H-Foundation Mix)","https://nickharris1.bandcamp.com/track/el-bombata-h-foundation-mix-2","","",""
"track","Peverelist","Pulse XV","https://peverelist.bandcamp.com/track/pulse-xv","","",""
"track","Various Artists","Iglew - Stumbletongued","https://wisdomteethuk.bandcamp.com/track/iglew-stumbletongued","","",""
"track","Various Artists","YYARD - Thruck Diebes","https://wisdomteethuk.bandcamp.com/track/yyard-thruck-diebes","","",""
"track","Carré","Body Shell","https://carre-carre.bandcamp.com/track/body-shell","","",""
"track","Maquis Son Sistèm","Aurorae","https://boltingbits.bandcamp.com/track/aurorae","","",""
"track","Bolting Bits","JVXTA - Titan (Dub)","https://boltingbits.bandcamp.com/track/jvxta-titan-dub","","",""
"track","Jad & The","Phase Phantasy 5","https://boltingbits.bandcamp.com/track/phase-phantasy-5","","",""
"track","Jeroen Search","The Absolute","https://jeroensearch-figure.bandcamp.com/track/the-absolute","","",""
"track","ISSXII","B1 | ISSXI.VI | Oxygeno | Angels Crying A River","https://insilentseries.bandcamp.com/track/b1-issxi-vi-oxygeno-angels-crying-a-river","","",""
"track","Dj Babatr","The Journey","https://djbabatr.bandcamp.com/track/the-journey","","",""
"track","Priori","Priori - B1. Memory Palace (Maara Remix)","https://prioricamp.bandcamp.com/track/priori-b1-memory-palace-maara-remix","","",""
"track","Priori","A2. Pareidolia","https://prioricamp.bandcamp.com/track/a2-pareidolia","","",""
"track","Antigone","Voltage","https://antigone2.bandcamp.com/track/voltage","","",""
"track","Antigone","Anna Livia","https://antigone2.bandcamp.com/track/anna-livia","","",""
"track","Antigone","Hiraeth","https://antigone2.bandcamp.com/track/hiraeth","","",""
"album","Eschaton (Ancient Methods & Orphx)","","https://eschatonancientmethodsorphx.bandcamp.com/album/eschaton-ii","","",""
"track","Sigha","New Puritan","https://sigha.bandcamp.com/track/new-puritan","","",""
"track","Antigone","Static","https://antigone2.bandcamp.com/track/static","","",""
"track","Sigha","Black Massing","https://sigha.bandcamp.com/track/black-massing","","",""
"track","Sigha","Interior","https://sigha.bandcamp.com/track/interior","","",""
"track","Sigha","Porcelain (Ideal)","https://sigha.bandcamp.com/track/porcelain-ideal","","",""
"track","Ø [Phase]","Submerged Metropolitan","https://phase-modwerks.bandcamp.com/track/submerged-metropolitan","","",""
"track","Ø [Phase]","This Absent Mind","https://phase-modwerks.bandcamp.com/track/this-absent-mind","","",""
"track","Ctrls","Rush Hour","https://ctrlscph.bandcamp.com/track/rush-hour","","",""
"track","Ctrls","The Shortest Path","https://ctrlscph.bandcamp.com/track/the-shortest-path","","",""
"track","Johannes Volk","Sleeping On A Razor Blade","https://johannesvolk.bandcamp.com/track/sleeping-on-a-razor-blade","","",""
"album","Sigha","","https://sigha.bandcamp.com/album/metabolism-remixes","","",""
"track","Banke","Strattera","https://banke.bandcamp.com/track/strattera","","",""
"track","Banke","Totem","https://banke.bandcamp.com/track/totem","","",""
"track","Inigo Kennedy","Stillness Expanded","https://inigokennedy.bandcamp.com/track/stillness-expanded","","",""
"track","Inigo Kennedy","Shudder","https://inigokennedy.bandcamp.com/track/shudder","","",""
"track","Oscar Mulero","The Cycle","https://oscarmulero-oficial.bandcamp.com/track/the-cycle","","",""
"track","Oscar Mulero","Chasing Shadows","https://oscarmulero-oficial.bandcamp.com/track/chasing-shadows","","",""
"track","Oscar Mulero","The Voyage","https://oscarmulero-oficial.bandcamp.com/track/the-voyage","","",""
"track","Sigha","Flare","https://sigha.bandcamp.com/track/flare","","",""
"track","Sigha","Gliss","https://sigha.bandcamp.com/track/gliss","","",""
"track","Art Bei Ton","Midnight Traffic - Neuromance","https://artbeiton.bandcamp.com/track/midnight-traffic-neuromance","","",""
"track","Susumu Yokota","Saboten (2024 Remaster)","https://musicmine.bandcamp.com/track/saboten-2024-remaster","","",""
"track","Coco Da Silva","This Time You're Mine (Dub Mix)","https://ruidasilva.bandcamp.com/track/this-time-youre-mine-dub-mix","","",""
"track","Heller & Farley","Deep Sensation (Peace Division Remix)","https://4tothefloor.bandcamp.com/track/deep-sensation-peace-division-remix","","",""
"track","Damon Trueitt","Run It By Me (Joey Youngman Instrumental Fetish Remix)","https://4tothefloor.bandcamp.com/track/run-it-by-me-joey-youngman-instrumental-fetish-remix","","",""
"track","Max Styler & Kyle Walker","Give It Up (Extended Mix)","https://savedrecords.bandcamp.com/track/give-it-up-extended-mix","","",""
"track","Blenk","FM9","https://enemyrecords.bandcamp.com/track/fm9","","",""
"track","Various Artists","Landing Spike - Sparkling Comet","https://tustancecorp.bandcamp.com/track/landing-spike-sparkling-comet","","",""
"track","Human Space Machine","Sp4c3","https://humanspacemachine.bandcamp.com/track/sp4c3","","",""
